DateTime, Sensor, Temperature (Celcius), Pressure (hPa)
2019-04-12 00:00:25 +0800, BMP280, 25.090092, 1014.567505
2019-04-12 00:00:55 +0800, BMP280, 25.089087, 1014.544067
2019-04-12 00:01:25 +0800, BMP280, 25.091095, 1014.531189
2019-04-12 00:01:55 +0800, BMP280, 25.086077, 1014.501099
2019-04-12 00:02:26 +0800, BMP280, 25.084068, 1014.470642
2019-04-12 00:02:56 +0800, BMP280, 25.086077, 1014.463074
2019-04-12 00:03:26 +0800, BMP280, 25.086077, 1014.435913
2019-04-12 00:03:56 +0800, BMP280, 25.086077, 1014.398010
2019-04-12 00:04:26 +0800, BMP280, 25.089087, 1014.386719
2019-04-12 00:04:56 +0800, BMP280, 25.086077, 1014.387146
2019-04-12 00:05:26 +0800, BMP280, 25.083065, 1014.392883
2019-04-12 00:05:56 +0800, BMP280, 25.084068, 1014.389160
2019-04-12 00:06:26 +0800, BMP280, 25.089087, 1014.375916
2019-04-12 00:06:56 +0800, BMP280, 25.083065, 1014.387451
2019-04-12 00:07:26 +0800, BMP280, 25.086077, 1014.446777
2019-04-12 00:07:56 +0800, BMP280, 25.088083, 1014.412109
2019-04-12 00:08:26 +0800, BMP280, 25.086077, 1014.392578
2019-04-12 00:08:56 +0800, BMP280, 25.084068, 1014.410950
2019-04-12 00:09:26 +0800, BMP280, 25.084068, 1014.443420
2019-04-12 00:09:56 +0800, BMP280, 25.088083, 1014.428467
2019-04-12 00:10:26 +0800, BMP280, 25.088083, 1014.439331
2019-04-12 00:10:56 +0800, BMP280, 25.082062, 1014.418396
2019-04-12 00:11:26 +0800, BMP280, 25.086077, 1014.376282
2019-04-12 00:11:56 +0800, BMP280, 25.084068, 1014.356628
2019-04-12 00:12:26 +0800, BMP280, 25.087080, 1014.356262
2019-04-12 00:12:56 +0800, BMP280, 25.082062, 1014.299011
2019-04-12 00:13:26 +0800, BMP280, 25.083065, 1014.322327
2019-04-12 00:13:56 +0800, BMP280, 25.084068, 1014.307739
2019-04-12 00:14:26 +0800, BMP280, 25.080053, 1014.333618
2019-04-12 00:14:56 +0800, BMP280, 25.080053, 1014.322693
2019-04-12 00:15:26 +0800, BMP280, 25.083065, 1014.333191
2019-04-12 00:15:56 +0800, BMP280, 25.082062, 1014.304443
2019-04-12 00:16:26 +0800, BMP280, 25.083065, 1014.338623
2019-04-12 00:16:56 +0800, BMP280, 25.085072, 1014.336609
2019-04-12 00:17:26 +0800, BMP280, 25.076038, 1014.381226
2019-04-12 00:17:56 +0800, BMP280, 25.082062, 1014.369568
2019-04-12 00:18:26 +0800, BMP280, 25.077044, 1014.366577
2019-04-12 00:18:56 +0800, BMP280, 25.076038, 1014.364929
2019-04-12 00:19:26 +0800, BMP280, 25.077044, 1014.382812
2019-04-12 00:19:56 +0800, BMP280, 25.079050, 1014.386230
2019-04-12 00:20:26 +0800, BMP280, 25.084068, 1014.394592
2019-04-12 00:20:56 +0800, BMP280, 25.081057, 1014.384155
2019-04-12 00:21:26 +0800, BMP280, 25.081057, 1014.373291
2019-04-12 00:21:56 +0800, BMP280, 25.076038, 1014.364990
2019-04-12 00:22:26 +0800, BMP280, 25.077044, 1014.377502
2019-04-12 00:22:56 +0800, BMP280, 25.077044, 1014.361084
2019-04-12 00:23:26 +0800, BMP280, 25.077044, 1014.393616
2019-04-12 00:23:57 +0800, BMP280, 25.083065, 1014.420105
2019-04-12 00:24:27 +0800, BMP280, 25.077044, 1014.437195
2019-04-12 00:24:57 +0800, BMP280, 25.076038, 1014.473511
2019-04-12 00:25:27 +0800, BMP280, 25.078047, 1014.520264
2019-04-12 00:25:57 +0800, BMP280, 25.082062, 1014.505249
2019-04-12 00:26:27 +0800, BMP280, 25.078047, 1014.498535
2019-04-12 00:26:57 +0800, BMP280, 25.078047, 1014.531067
2019-04-12 00:27:27 +0800, BMP280, 25.079050, 1014.511047
2019-04-12 00:27:57 +0800, BMP280, 25.074032, 1014.497314
2019-04-12 00:28:27 +0800, BMP280, 25.076038, 1014.457275
2019-04-12 00:28:57 +0800, BMP280, 25.079050, 1014.451355
2019-04-12 00:29:27 +0800, BMP280, 25.072023, 1014.417908
2019-04-12 00:29:57 +0800, BMP280, 25.074032, 1014.394165
2019-04-12 00:30:27 +0800, BMP280, 25.073029, 1014.408813
2019-04-12 00:30:57 +0800, BMP280, 25.076038, 1014.419250
2019-04-12 00:31:27 +0800, BMP280, 25.073029, 1014.435913
2019-04-12 00:31:57 +0800, BMP280, 25.077044, 1014.420837
2019-04-12 00:32:27 +0800, BMP280, 25.072023, 1014.401672
2019-04-12 00:32:57 +0800, BMP280, 25.073029, 1014.452148
2019-04-12 00:33:27 +0800, BMP280, 25.073029, 1014.473938
2019-04-12 00:33:57 +0800, BMP280, 25.070017, 1014.506836
2019-04-12 00:34:27 +0800, BMP280, 25.071020, 1014.486816
2019-04-12 00:34:57 +0800, BMP280, 25.071020, 1014.530151
2019-04-12 00:35:27 +0800, BMP280, 25.073029, 1014.479309
2019-04-12 00:35:57 +0800, BMP280, 25.071020, 1014.524658
2019-04-12 00:36:27 +0800, BMP280, 25.072023, 1014.542725
2019-04-12 00:36:57 +0800, BMP280, 25.068008, 1014.563110
2019-04-12 00:37:27 +0800, BMP280, 25.064999, 1014.525452
2019-04-12 00:37:57 +0800, BMP280, 25.067005, 1014.599426
2019-04-12 00:38:27 +0800, BMP280, 25.068008, 1014.573975
2019-04-12 00:38:57 +0800, BMP280, 25.067005, 1014.604858
2019-04-12 00:39:27 +0800, BMP280, 25.066002, 1014.624878
2019-04-12 00:39:57 +0800, BMP280, 25.066002, 1014.651978
2019-04-12 00:40:27 +0800, BMP280, 25.061987, 1014.672302
2019-04-12 00:40:57 +0800, BMP280, 25.066002, 1014.684570
2019-04-12 00:41:27 +0800, BMP280, 25.067005, 1014.642822
2019-04-12 00:41:57 +0800, BMP280, 25.067005, 1014.648254
2019-04-12 00:42:27 +0800, BMP280, 25.069014, 1014.684204
2019-04-12 00:42:57 +0800, BMP280, 25.068008, 1014.677124
2019-04-12 00:43:27 +0800, BMP280, 25.067005, 1014.659119
2019-04-12 00:43:57 +0800, BMP280, 25.070017, 1014.680481
2019-04-12 00:44:27 +0800, BMP280, 25.063995, 1014.697510
2019-04-12 00:44:58 +0800, BMP280, 25.068008, 1014.671692
2019-04-12 00:45:28 +0800, BMP280, 25.062990, 1014.728394
2019-04-12 00:45:58 +0800, BMP280, 25.064999, 1014.747986
2019-04-12 00:46:28 +0800, BMP280, 25.063995, 1014.800537
2019-04-12 00:46:58 +0800, BMP280, 25.066002, 1014.820312
2019-04-12 00:47:28 +0800, BMP280, 25.063995, 1014.822327
2019-04-12 00:47:58 +0800, BMP280, 25.063995, 1014.822266
2019-04-12 00:48:28 +0800, BMP280, 25.061987, 1014.829773
2019-04-12 00:48:58 +0800, BMP280, 25.060984, 1014.811829
2019-04-12 00:49:28 +0800, BMP280, 25.063995, 1014.816833
2019-04-12 00:49:58 +0800, BMP280, 25.066002, 1014.803955
2019-04-12 00:50:28 +0800, BMP280, 25.063995, 1014.811401
2019-04-12 00:50:58 +0800, BMP280, 25.061987, 1014.797180
2019-04-12 00:51:28 +0800, BMP280, 25.063995, 1014.773438
2019-04-12 00:51:58 +0800, BMP280, 25.055965, 1014.760010
2019-04-12 00:52:28 +0800, BMP280, 25.059980, 1014.777527
2019-04-12 00:52:58 +0800, BMP280, 25.057972, 1014.736206
2019-04-12 00:53:28 +0800, BMP280, 25.059980, 1014.772095
2019-04-12 00:53:58 +0800, BMP280, 25.054960, 1014.758301
2019-04-12 00:54:28 +0800, BMP280, 25.054960, 1014.758301
2019-04-12 00:54:58 +0800, BMP280, 25.058975, 1014.786743
2019-04-12 00:55:28 +0800, BMP280, 25.058975, 1014.737915
2019-04-12 00:55:58 +0800, BMP280, 25.053957, 1014.740417
2019-04-12 00:56:28 +0800, BMP280, 25.054960, 1014.731262
2019-04-12 00:56:58 +0800, BMP280, 25.059980, 1014.739624
2019-04-12 00:57:28 +0800, BMP280, 25.052954, 1014.679077
2019-04-12 00:57:58 +0800, BMP280, 25.055965, 1014.694885
2019-04-12 00:58:28 +0800, BMP280, 25.056969, 1014.674805
2019-04-12 00:58:58 +0800, BMP280, 25.056969, 1014.663940
2019-04-12 00:59:28 +0800, BMP280, 25.051950, 1014.650208
2019-04-12 00:59:58 +0800, BMP280, 25.054960, 1014.666138
2019-04-12 01:00:28 +0800, BMP280, 25.055965, 1014.646057
2019-04-12 01:00:58 +0800, BMP280, 25.055965, 1014.656860
2019-04-12 01:01:28 +0800, BMP280, 25.056969, 1014.658508
2019-04-12 01:01:58 +0800, BMP280, 25.057972, 1014.649292
2019-04-12 01:02:28 +0800, BMP280, 25.055965, 1014.694885
2019-04-12 01:02:58 +0800, BMP280, 25.055965, 1014.646057
2019-04-12 01:03:28 +0800, BMP280, 25.056969, 1014.674805
2019-04-12 01:03:58 +0800, BMP280, 25.055965, 1014.694885
2019-04-12 01:04:28 +0800, BMP280, 25.054960, 1014.655273
2019-04-12 01:04:58 +0800, BMP280, 25.054960, 1014.687744
2019-04-12 01:05:28 +0800, BMP280, 25.057972, 1014.681885
2019-04-12 01:05:59 +0800, BMP280, 25.052954, 1014.689880
2019-04-12 01:06:29 +0800, BMP280, 25.059980, 1014.696106
2019-04-12 01:06:59 +0800, BMP280, 25.060984, 1014.697876
2019-04-12 01:07:29 +0800, BMP280, 25.055965, 1014.689453
2019-04-12 01:07:59 +0800, BMP280, 25.055965, 1014.651489
2019-04-12 01:08:29 +0800, BMP280, 25.052954, 1014.651855
2019-04-12 01:08:59 +0800, BMP280, 25.054960, 1014.633484
2019-04-12 01:09:29 +0800, BMP280, 25.055965, 1014.624329
2019-04-12 01:09:59 +0800, BMP280, 25.055965, 1014.635193
2019-04-12 01:10:29 +0800, BMP280, 25.055965, 1014.613403
2019-04-12 01:10:59 +0800, BMP280, 25.051950, 1014.639343
2019-04-12 01:11:29 +0800, BMP280, 25.054960, 1014.666138
2019-04-12 01:11:59 +0800, BMP280, 25.051950, 1014.633972
2019-04-12 01:12:29 +0800, BMP280, 25.052954, 1014.668213
2019-04-12 01:12:59 +0800, BMP280, 25.049942, 1014.630554
2019-04-12 01:13:29 +0800, BMP280, 25.047935, 1014.697693
2019-04-12 01:13:59 +0800, BMP280, 25.048939, 1014.688477
2019-04-12 01:14:29 +0800, BMP280, 25.044924, 1014.725281
2019-04-12 01:14:59 +0800, BMP280, 25.048939, 1014.764526
2019-04-12 01:15:29 +0800, BMP280, 25.050947, 1014.751648
2019-04-12 01:15:59 +0800, BMP280, 25.051950, 1014.774902
2019-04-12 01:16:29 +0800, BMP280, 25.050947, 1014.773315
2019-04-12 01:16:59 +0800, BMP280, 25.051950, 1014.758728
2019-04-12 01:17:29 +0800, BMP280, 25.050947, 1014.751587
2019-04-12 01:17:59 +0800, BMP280, 25.050947, 1014.805908
2019-04-12 01:18:29 +0800, BMP280, 25.052954, 1014.809265
2019-04-12 01:18:59 +0800, BMP280, 25.050947, 1014.811279
2019-04-12 01:19:29 +0800, BMP280, 25.050947, 1014.843933
2019-04-12 01:19:59 +0800, BMP280, 25.048939, 1014.824219
2019-04-12 01:20:29 +0800, BMP280, 25.048939, 1014.818787
2019-04-12 01:20:59 +0800, BMP280, 25.051950, 1014.812988
2019-04-12 01:21:29 +0800, BMP280, 25.049942, 1014.782532
2019-04-12 01:21:59 +0800, BMP280, 25.050947, 1014.778748
2019-04-12 01:22:29 +0800, BMP280, 25.050947, 1014.784241
2019-04-12 01:22:59 +0800, BMP280, 25.046932, 1014.750305
2019-04-12 01:23:29 +0800, BMP280, 25.045927, 1014.737793
2019-04-12 01:23:59 +0800, BMP280, 25.043921, 1014.728882
2019-04-12 01:24:29 +0800, BMP280, 25.046932, 1014.674377
2019-04-12 01:24:59 +0800, BMP280, 25.046932, 1014.674316
