DateTime, Sensor, Temperature (Celcius), Relative Humidity (%)
2018-04-07 00:00:24 +0800, SHT71, 23.590000, 58.626640
2018-04-07 00:00:54 +0800, SHT71, 23.590000, 58.564941
2018-04-07 00:01:24 +0800, SHT71, 23.590000, 58.503242
2018-04-07 00:01:54 +0800, SHT71, 23.590000, 58.503242
2018-04-07 00:02:25 +0800, SHT71, 23.599998, 58.628181
2018-04-07 00:02:55 +0800, SHT71, 23.579998, 58.686783
2018-04-07 00:03:25 +0800, SHT71, 23.590000, 58.780819
2018-04-07 00:03:56 +0800, SHT71, 23.590000, 58.564941
2018-04-07 00:04:26 +0800, SHT71, 23.579998, 58.655937
2018-04-07 00:04:56 +0800, SHT71, 23.590000, 58.564941
2018-04-07 00:05:27 +0800, SHT71, 23.579998, 58.563404
2018-04-07 00:05:57 +0800, SHT71, 23.570000, 58.160572
2018-04-07 00:06:27 +0800, SHT71, 23.579998, 58.501705
2018-04-07 00:06:57 +0800, SHT71, 23.570000, 58.036991
2018-04-07 00:07:28 +0800, SHT71, 23.570000, 58.314987
2018-04-07 00:07:58 +0800, SHT71, 23.579998, 58.254761
2018-04-07 00:08:28 +0800, SHT71, 23.570000, 58.067890
2018-04-07 00:08:59 +0800, SHT71, 23.590000, 58.101841
2018-04-07 00:09:29 +0800, SHT71, 23.579998, 57.976704
2018-04-07 00:09:59 +0800, SHT71, 23.579998, 57.760258
2018-04-07 00:10:30 +0800, SHT71, 23.570000, 57.634987
2018-04-07 00:11:00 +0800, SHT71, 23.570000, 57.820591
2018-04-07 00:11:30 +0800, SHT71, 23.579998, 58.192986
2018-04-07 00:12:00 +0800, SHT71, 23.579998, 57.791187
2018-04-07 00:12:31 +0800, SHT71, 23.579998, 58.007607
2018-04-07 00:13:01 +0800, SHT71, 23.570000, 57.758739
2018-04-07 00:13:31 +0800, SHT71, 23.590000, 57.823631
2018-04-07 00:14:02 +0800, SHT71, 23.559998, 57.509678
2018-04-07 00:14:32 +0800, SHT71, 23.559998, 57.540630
2018-04-07 00:15:02 +0800, SHT71, 23.559998, 57.695354
2018-04-07 00:15:33 +0800, SHT71, 23.579998, 57.729321
2018-04-07 00:16:03 +0800, SHT71, 23.579998, 57.698387
2018-04-07 00:16:33 +0800, SHT71, 23.570000, 57.727802
2018-04-07 00:17:03 +0800, SHT71, 23.570000, 57.696869
2018-04-07 00:17:34 +0800, SHT71, 23.559998, 57.788151
2018-04-07 00:18:04 +0800, SHT71, 23.579998, 57.945793
2018-04-07 00:18:34 +0800, SHT71, 23.579998, 57.822113
2018-04-07 00:19:05 +0800, SHT71, 23.570000, 57.882439
2018-04-07 00:19:35 +0800, SHT71, 23.579998, 58.038517
2018-04-07 00:20:05 +0800, SHT71, 23.579998, 58.038517
2018-04-07 00:20:36 +0800, SHT71, 23.590000, 58.163631
2018-04-07 00:21:06 +0800, SHT71, 23.579998, 58.316517
2018-04-07 00:21:36 +0800, SHT71, 23.590000, 58.441521
2018-04-07 00:22:06 +0800, SHT71, 23.579998, 58.439987
2018-04-07 00:22:37 +0800, SHT71, 23.579998, 58.409126
2018-04-07 00:23:07 +0800, SHT71, 23.579998, 58.563404
2018-04-07 00:23:37 +0800, SHT71, 23.579998, 58.378254
2018-04-07 00:24:08 +0800, SHT71, 23.579998, 58.717613
2018-04-07 00:24:38 +0800, SHT71, 23.570000, 58.345856
2018-04-07 00:25:08 +0800, SHT71, 23.559998, 58.467773
2018-04-07 00:25:39 +0800, SHT71, 23.570000, 58.531021
2018-04-07 00:26:09 +0800, SHT71, 23.579998, 58.686783
2018-04-07 00:26:39 +0800, SHT71, 23.579998, 58.563404
2018-04-07 00:27:09 +0800, SHT71, 23.579998, 58.563404
2018-04-07 00:27:40 +0800, SHT71, 23.570000, 58.500172
2018-04-07 00:28:10 +0800, SHT71, 23.579998, 58.748440
2018-04-07 00:28:40 +0800, SHT71, 23.570000, 58.685242
