DateTime, Sensor, Temperature (Celcius), Pressure (hPa))
2017-05-27 00:00:04 +0800, BMP280, 25.172396, 1012.783691
2017-05-27 00:00:34 +0800, BMP280, 25.167377, 1012.769897
2017-05-27 00:01:04 +0800, BMP280, 25.163363, 1012.763123
2017-05-27 00:01:34 +0800, BMP280, 25.162357, 1012.761475
2017-05-27 00:02:04 +0800, BMP280, 25.157339, 1012.731445
2017-05-27 00:02:34 +0800, BMP280, 25.156336, 1012.778564
2017-05-27 00:03:04 +0800, BMP280, 25.151318, 1012.781067
2017-05-27 00:03:34 +0800, BMP280, 25.153324, 1012.730164
2017-05-27 00:04:04 +0800, BMP280, 25.155333, 1012.733521
2017-05-27 00:04:34 +0800, BMP280, 25.155333, 1012.728027
2017-05-27 00:05:04 +0800, BMP280, 25.156336, 1012.702515
2017-05-27 00:05:34 +0800, BMP280, 25.157339, 1012.682556
2017-05-27 00:06:04 +0800, BMP280, 25.157339, 1012.698792
2017-05-27 00:06:34 +0800, BMP280, 25.157339, 1012.660828
2017-05-27 00:07:04 +0800, BMP280, 25.155333, 1012.690125
2017-05-27 00:07:34 +0800, BMP280, 25.143288, 1012.642761
2017-05-27 00:08:04 +0800, BMP280, 25.144291, 1012.628235
2017-05-27 00:08:34 +0800, BMP280, 25.145294, 1012.629883
2017-05-27 00:09:04 +0800, BMP280, 25.144291, 1012.611938
2017-05-27 00:09:34 +0800, BMP280, 25.141279, 1012.644775
2017-05-27 00:10:04 +0800, BMP280, 25.142284, 1012.635681
2017-05-27 00:10:34 +0800, BMP280, 25.143288, 1012.653625
2017-05-27 00:11:04 +0800, BMP280, 25.148306, 1012.656555
2017-05-27 00:11:34 +0800, BMP280, 25.150314, 1012.670837
2017-05-27 00:12:04 +0800, BMP280, 25.147303, 1012.638672
2017-05-27 00:12:34 +0800, BMP280, 25.148306, 1012.667542
2017-05-27 00:13:04 +0800, BMP280, 25.144291, 1012.671570
2017-05-27 00:13:34 +0800, BMP280, 25.144291, 1012.660767
2017-05-27 00:14:04 +0800, BMP280, 25.143288, 1012.669922
2017-05-27 00:14:34 +0800, BMP280, 25.135258, 1012.656555
2017-05-27 00:15:04 +0800, BMP280, 25.136261, 1012.663696
2017-05-27 00:15:34 +0800, BMP280, 25.148306, 1012.645752
2017-05-27 00:16:04 +0800, BMP280, 25.147303, 1012.616882
2017-05-27 00:16:34 +0800, BMP280, 25.142284, 1012.630188
2017-05-27 00:17:04 +0800, BMP280, 25.141279, 1012.617798
2017-05-27 00:17:35 +0800, BMP280, 25.143288, 1012.626526
2017-05-27 00:18:05 +0800, BMP280, 25.140276, 1012.621521
