DateTime, Sensor, Temperature (Celcius), Pressure (hPa)
2019-07-26 00:00:05 +0800, BMP280, 28.987581, 1006.695923
2019-07-26 00:00:35 +0800, BMP280, 28.982561, 1006.703979
2019-07-26 00:01:05 +0800, BMP280, 28.987581, 1006.690430
2019-07-26 00:01:35 +0800, BMP280, 28.986578, 1006.683350
2019-07-26 00:02:05 +0800, BMP280, 28.989588, 1006.688354
2019-07-26 00:02:35 +0800, BMP280, 28.991596, 1006.675293
2019-07-26 00:03:05 +0800, BMP280, 28.987581, 1006.652222
2019-07-26 00:03:35 +0800, BMP280, 28.987581, 1006.668579
2019-07-26 00:04:05 +0800, BMP280, 28.989588, 1006.661072
2019-07-26 00:04:35 +0800, BMP280, 28.990593, 1006.651794
2019-07-26 00:05:05 +0800, BMP280, 28.989588, 1006.644714
2019-07-26 00:05:35 +0800, BMP280, 28.989588, 1006.655579
2019-07-26 00:06:05 +0800, BMP280, 28.994608, 1006.625671
2019-07-26 00:06:35 +0800, BMP280, 28.995611, 1006.599976
2019-07-26 00:07:05 +0800, BMP280, 28.993603, 1006.613098
2019-07-26 00:07:35 +0800, BMP280, 28.995611, 1006.583740
2019-07-26 00:08:05 +0800, BMP280, 29.000629, 1006.602783
2019-07-26 00:08:35 +0800, BMP280, 29.000629, 1006.564575
2019-07-26 00:09:05 +0800, BMP280, 28.998623, 1006.550354
2019-07-26 00:09:35 +0800, BMP280, 29.001633, 1006.560852
2019-07-26 00:10:05 +0800, BMP280, 29.000629, 1006.586426
2019-07-26 00:10:35 +0800, BMP280, 29.003641, 1006.569580
2019-07-26 00:11:05 +0800, BMP280, 29.002638, 1006.557007
2019-07-26 00:11:35 +0800, BMP280, 29.001633, 1006.544434
2019-07-26 00:12:05 +0800, BMP280, 29.006653, 1006.580078
2019-07-26 00:12:35 +0800, BMP280, 29.008659, 1006.561646
2019-07-26 00:13:05 +0800, BMP280, 29.008659, 1006.556152
2019-07-26 00:13:35 +0800, BMP280, 29.008659, 1006.567078
2019-07-26 00:14:05 +0800, BMP280, 29.011671, 1006.544739
