DateTime, Sensor, Temperature (Celcius), Relative Humidity (%)
2017-09-12 00:00:28 +0800, SHT71, 29.209995, 72.054047
2017-09-12 00:00:58 +0800, SHT71, 29.209995, 72.114006
2017-09-12 00:01:28 +0800, SHT71, 29.209995, 72.084030
2017-09-12 00:01:59 +0800, SHT71, 29.209995, 72.114006
2017-09-12 00:02:29 +0800, SHT71, 29.200001, 72.172089
2017-09-12 00:02:59 +0800, SHT71, 29.219997, 72.175827
2017-09-12 00:03:30 +0800, SHT71, 29.209995, 72.203926
2017-09-12 00:04:00 +0800, SHT71, 29.200001, 72.232025
2017-09-12 00:04:30 +0800, SHT71, 29.209995, 72.203926
2017-09-12 00:05:00 +0800, SHT71, 29.209995, 72.233894
2017-09-12 00:05:31 +0800, SHT71, 29.219997, 72.175827
2017-09-12 00:06:01 +0800, SHT71, 29.219997, 72.205803
2017-09-12 00:06:31 +0800, SHT71, 29.219997, 72.205803
2017-09-12 00:07:02 +0800, SHT71, 29.209995, 72.233894
2017-09-12 00:07:32 +0800, SHT71, 29.230000, 72.327538
2017-09-12 00:08:02 +0800, SHT71, 29.230000, 72.267609
2017-09-12 00:08:32 +0800, SHT71, 29.219997, 72.325661
2017-09-12 00:09:03 +0800, SHT71, 29.219997, 72.355606
2017-09-12 00:09:33 +0800, SHT71, 29.219997, 72.325661
2017-09-12 00:10:03 +0800, SHT71, 29.209995, 72.293823
2017-09-12 00:10:34 +0800, SHT71, 29.219997, 72.355606
2017-09-12 00:11:04 +0800, SHT71, 29.219997, 72.385559
2017-09-12 00:11:34 +0800, SHT71, 29.230000, 72.387436
2017-09-12 00:12:05 +0800, SHT71, 29.230000, 72.387436
2017-09-12 00:12:35 +0800, SHT71, 29.219997, 72.385559
2017-09-12 00:13:05 +0800, SHT71, 29.219997, 72.445457
2017-09-12 00:13:35 +0800, SHT71, 29.230000, 72.477272
2017-09-12 00:14:06 +0800, SHT71, 29.219997, 72.475395
2017-09-12 00:14:36 +0800, SHT71, 29.219997, 72.505341
2017-09-12 00:15:06 +0800, SHT71, 29.219997, 72.505341
2017-09-12 00:15:37 +0800, SHT71, 29.230000, 72.537155
2017-09-12 00:16:07 +0800, SHT71, 29.219997, 72.535271
2017-09-12 00:16:37 +0800, SHT71, 29.230000, 72.567085
2017-09-12 00:17:08 +0800, SHT71, 29.219997, 72.565208
2017-09-12 00:17:38 +0800, SHT71, 29.200001, 72.591377
2017-09-12 00:18:08 +0800, SHT71, 29.219997, 72.595139
2017-09-12 00:18:38 +0800, SHT71, 29.219997, 72.625061
2017-09-12 00:19:09 +0800, SHT71, 29.230000, 72.626945
2017-09-12 00:19:39 +0800, SHT71, 29.230000, 72.626945
2017-09-12 00:20:09 +0800, SHT71, 29.230000, 72.626945
2017-09-12 00:20:40 +0800, SHT71, 29.230000, 72.686798
2017-09-12 00:21:10 +0800, SHT71, 29.219997, 72.744728
2017-09-12 00:21:40 +0800, SHT71, 29.219997, 72.744728
2017-09-12 00:22:10 +0800, SHT71, 29.230000, 72.746620
2017-09-12 00:22:41 +0800, SHT71, 29.230000, 72.686798
2017-09-12 00:23:11 +0800, SHT71, 29.219997, 72.804558
2017-09-12 00:23:41 +0800, SHT71, 29.219997, 72.774643
2017-09-12 00:24:12 +0800, SHT71, 29.240002, 72.748505
2017-09-12 00:24:42 +0800, SHT71, 29.240002, 72.808334
2017-09-12 00:25:12 +0800, SHT71, 29.230000, 72.836349
2017-09-12 00:25:43 +0800, SHT71, 29.230000, 72.836349
2017-09-12 00:26:13 +0800, SHT71, 29.240002, 72.838234
2017-09-12 00:26:43 +0800, SHT71, 29.249996, 72.870026
2017-09-12 00:27:13 +0800, SHT71, 29.240002, 72.838234
2017-09-12 00:27:44 +0800, SHT71, 29.230000, 72.926041
2017-09-12 00:28:14 +0800, SHT71, 29.240002, 72.957832
2017-09-12 00:28:44 +0800, SHT71, 29.219997, 72.924149
2017-09-12 00:29:15 +0800, SHT71, 29.240002, 72.957832
2017-09-12 00:29:45 +0800, SHT71, 29.240002, 72.987717
2017-09-12 00:30:15 +0800, SHT71, 29.240002, 72.987717
2017-09-12 00:30:46 +0800, SHT71, 29.240002, 73.017601
2017-09-12 00:31:16 +0800, SHT71, 29.240002, 73.017601
2017-09-12 00:31:46 +0800, SHT71, 29.249996, 72.989601
2017-09-12 00:32:16 +0800, SHT71, 29.240002, 73.047485
2017-09-12 00:32:47 +0800, SHT71, 29.240002, 72.987717
2017-09-12 00:33:17 +0800, SHT71, 29.249996, 73.019493
2017-09-12 00:33:47 +0800, SHT71, 29.249996, 73.019493
2017-09-12 00:34:18 +0800, SHT71, 29.249996, 73.019493
2017-09-12 00:34:48 +0800, SHT71, 29.259998, 73.051277
2017-09-12 00:35:18 +0800, SHT71, 29.240002, 73.047485
2017-09-12 00:35:49 +0800, SHT71, 29.249996, 73.079262
2017-09-12 00:36:19 +0800, SHT71, 29.249996, 73.049385
2017-09-12 00:36:49 +0800, SHT71, 29.249996, 73.109138
2017-09-12 00:37:19 +0800, SHT71, 29.240002, 73.107239
2017-09-12 00:37:50 +0800, SHT71, 29.259998, 73.111031
2017-09-12 00:38:20 +0800, SHT71, 29.249996, 73.109138
2017-09-12 00:38:50 +0800, SHT71, 29.259998, 73.081161
2017-09-12 00:39:21 +0800, SHT71, 29.249996, 73.198746
2017-09-12 00:39:51 +0800, SHT71, 29.240002, 73.196854
2017-09-12 00:40:21 +0800, SHT71, 29.249996, 73.168884
2017-09-12 00:40:52 +0800, SHT71, 29.249996, 73.168884
2017-09-12 00:41:22 +0800, SHT71, 29.259998, 73.260384
2017-09-12 00:41:52 +0800, SHT71, 29.249996, 73.258484
2017-09-12 00:42:22 +0800, SHT71, 29.259998, 73.260384
2017-09-12 00:42:53 +0800, SHT71, 29.259998, 73.260384
2017-09-12 00:43:23 +0800, SHT71, 29.249996, 73.288338
2017-09-12 00:43:53 +0800, SHT71, 29.249996, 73.288338
2017-09-12 00:44:24 +0800, SHT71, 29.249996, 73.318199
2017-09-12 00:44:54 +0800, SHT71, 29.240002, 73.375992
2017-09-12 00:45:24 +0800, SHT71, 29.249996, 73.348045
2017-09-12 00:45:54 +0800, SHT71, 29.249996, 73.318199
2017-09-12 00:46:25 +0800, SHT71, 29.259998, 73.349953
2017-09-12 00:46:55 +0800, SHT71, 29.259998, 73.320099
2017-09-12 00:47:25 +0800, SHT71, 29.270000, 73.321999
2017-09-12 00:47:56 +0800, SHT71, 29.259998, 73.379799
2017-09-12 00:48:26 +0800, SHT71, 29.270000, 73.381706
2017-09-12 00:48:56 +0800, SHT71, 29.259998, 73.379799
2017-09-12 00:49:27 +0800, SHT71, 29.270000, 73.381706
2017-09-12 00:49:57 +0800, SHT71, 29.259998, 73.409645
2017-09-12 00:50:27 +0800, SHT71, 29.279995, 73.353752
2017-09-12 00:50:57 +0800, SHT71, 29.279995, 73.383606
2017-09-12 00:51:28 +0800, SHT71, 29.270000, 73.381706
2017-09-12 00:51:58 +0800, SHT71, 29.270000, 73.471237
2017-09-12 00:52:28 +0800, SHT71, 29.259998, 73.469330
2017-09-12 00:52:59 +0800, SHT71, 29.270000, 73.471237
2017-09-12 00:53:29 +0800, SHT71, 29.259998, 73.499168
2017-09-12 00:53:59 +0800, SHT71, 29.299999, 73.387413
2017-09-12 00:54:30 +0800, SHT71, 29.279995, 73.502983
2017-09-12 00:55:00 +0800, SHT71, 29.289997, 73.504890
2017-09-12 00:55:30 +0800, SHT71, 29.279995, 73.443298
2017-09-12 00:56:00 +0800, SHT71, 29.270000, 73.530907
2017-09-12 00:56:31 +0800, SHT71, 29.279995, 73.502983
2017-09-12 00:57:01 +0800, SHT71, 29.270000, 73.501076
2017-09-12 00:57:31 +0800, SHT71, 29.279995, 73.532814
2017-09-12 00:58:02 +0800, SHT71, 29.279995, 73.502983
2017-09-12 00:58:32 +0800, SHT71, 29.279995, 73.562645
2017-09-12 00:59:02 +0800, SHT71, 29.279995, 73.532814
2017-09-12 00:59:32 +0800, SHT71, 29.259998, 73.558830
2017-09-12 01:00:03 +0800, SHT71, 29.270000, 73.530907
2017-09-12 01:00:33 +0800, SHT71, 29.289997, 73.534721
2017-09-12 01:01:03 +0800, SHT71, 29.270000, 73.560738
2017-09-12 01:01:34 +0800, SHT71, 29.270000, 73.560738
2017-09-12 01:02:04 +0800, SHT71, 29.270000, 73.530907
2017-09-12 01:02:34 +0800, SHT71, 29.279995, 73.592476
2017-09-12 01:03:05 +0800, SHT71, 29.279995, 73.562645
2017-09-12 01:03:35 +0800, SHT71, 29.270000, 73.560738
2017-09-12 01:04:05 +0800, SHT71, 29.289997, 73.564560
2017-09-12 01:04:35 +0800, SHT71, 29.270000, 73.530907
