DateTime, Sensor, Temperature (Celcius), Pressure (hPa))
2017-05-17 00:00:21 +0800, BMP280, 25.551798, 1009.691772
2017-05-17 00:00:51 +0800, BMP280, 25.558825, 1009.697998
2017-05-17 00:01:21 +0800, BMP280, 25.553806, 1009.711365
2017-05-17 00:01:51 +0800, BMP280, 25.553806, 1009.678833
2017-05-17 00:02:21 +0800, BMP280, 25.547783, 1009.679688
2017-05-17 00:02:51 +0800, BMP280, 25.542765, 1009.676636
2017-05-17 00:03:21 +0800, BMP280, 25.540758, 1009.684204
2017-05-17 00:03:51 +0800, BMP280, 25.542765, 1009.660461
2017-05-17 00:04:21 +0800, BMP280, 25.547783, 1009.668884
2017-05-17 00:04:51 +0800, BMP280, 25.541761, 1009.653320
2017-05-17 00:05:21 +0800, BMP280, 25.543768, 1009.634949
2017-05-17 00:05:51 +0800, BMP280, 25.542765, 1009.676636
2017-05-17 00:06:21 +0800, BMP280, 25.535738, 1009.621582
2017-05-17 00:06:51 +0800, BMP280, 25.537746, 1009.641113
2017-05-17 00:07:21 +0800, BMP280, 25.535738, 1009.621521
2017-05-17 00:07:51 +0800, BMP280, 25.539753, 1009.628235
2017-05-17 00:08:21 +0800, BMP280, 25.538750, 1009.610229
2017-05-17 00:08:51 +0800, BMP280, 25.536743, 1009.601440
2017-05-17 00:09:21 +0800, BMP280, 25.537746, 1009.554260
2017-05-17 00:09:51 +0800, BMP280, 25.531725, 1009.582275
2017-05-17 00:10:21 +0800, BMP280, 25.520683, 1009.547668
2017-05-17 00:10:51 +0800, BMP280, 25.519680, 1009.529724
2017-05-17 00:11:21 +0800, BMP280, 25.514662, 1009.467041
2017-05-17 00:11:51 +0800, BMP280, 25.516668, 1009.486633
2017-05-17 00:12:21 +0800, BMP280, 25.516668, 1009.470459
2017-05-17 00:12:51 +0800, BMP280, 25.513657, 1009.454529
2017-05-17 00:13:21 +0800, BMP280, 25.518675, 1009.446533
2017-05-17 00:13:52 +0800, BMP280, 25.520683, 1009.455383
2017-05-17 00:14:22 +0800, BMP280, 25.519680, 1009.437317
2017-05-17 00:14:52 +0800, BMP280, 25.514662, 1009.423706
2017-05-17 00:15:22 +0800, BMP280, 25.512653, 1009.425659
2017-05-17 00:15:52 +0800, BMP280, 25.504623, 1009.417786
2017-05-17 00:16:22 +0800, BMP280, 25.510647, 1009.406067
2017-05-17 00:16:52 +0800, BMP280, 25.512653, 1009.404053
2017-05-17 00:17:22 +0800, BMP280, 25.512653, 1009.398621
2017-05-17 00:17:52 +0800, BMP280, 25.502617, 1009.376465
2017-05-17 00:18:22 +0800, BMP280, 25.504623, 1009.363464
2017-05-17 00:18:52 +0800, BMP280, 25.504623, 1009.368896
2017-05-17 00:19:22 +0800, BMP280, 25.503620, 1009.372742
2017-05-17 00:19:52 +0800, BMP280, 25.496593, 1009.344727
2017-05-17 00:20:22 +0800, BMP280, 25.491575, 1009.325500
2017-05-17 00:20:52 +0800, BMP280, 25.492579, 1009.321777
2017-05-17 00:21:22 +0800, BMP280, 25.491575, 1009.336487
2017-05-17 00:21:52 +0800, BMP280, 25.497599, 1009.335510
2017-05-17 00:22:22 +0800, BMP280, 25.499605, 1009.322510
2017-05-17 00:22:52 +0800, BMP280, 25.494587, 1009.325073
2017-05-17 00:23:22 +0800, BMP280, 25.485554, 1009.320923
2017-05-17 00:23:52 +0800, BMP280, 25.492579, 1009.348938
2017-05-17 00:24:22 +0800, BMP280, 25.506632, 1009.377625
2017-05-17 00:24:52 +0800, BMP280, 25.502617, 1009.332947
2017-05-17 00:25:22 +0800, BMP280, 25.490572, 1009.340088
2017-05-17 00:25:52 +0800, BMP280, 25.488564, 1009.331360
2017-05-17 00:26:22 +0800, BMP280, 25.483545, 1009.339355
2017-05-17 00:26:52 +0800, BMP280, 25.490572, 1009.302124
2017-05-17 00:27:22 +0800, BMP280, 25.499605, 1009.322571
2017-05-17 00:27:52 +0800, BMP280, 25.497599, 1009.351807
2017-05-17 00:28:22 +0800, BMP280, 25.492579, 1009.343384
2017-05-17 00:28:52 +0800, BMP280, 25.494587, 1009.330505
2017-05-17 00:29:22 +0800, BMP280, 25.491575, 1009.347290
2017-05-17 00:29:52 +0800, BMP280, 25.485554, 1009.337280
2017-05-17 00:30:22 +0800, BMP280, 25.489569, 1009.316711
2017-05-17 00:30:52 +0800, BMP280, 25.482542, 1009.326721
2017-05-17 00:31:22 +0800, BMP280, 25.476521, 1009.316711
2017-05-17 00:31:52 +0800, BMP280, 25.475515, 1009.325867
2017-05-17 00:32:22 +0800, BMP280, 25.478527, 1009.336365
2017-05-17 00:32:52 +0800, BMP280, 25.481539, 1009.308838
2017-05-17 00:33:22 +0800, BMP280, 25.477524, 1009.307556
2017-05-17 00:33:52 +0800, BMP280, 25.481539, 1009.363159
2017-05-17 00:34:23 +0800, BMP280, 25.479530, 1009.305481
2017-05-17 00:34:53 +0800, BMP280, 25.476521, 1009.343872
2017-05-17 00:35:23 +0800, BMP280, 25.475515, 1009.336731
2017-05-17 00:35:53 +0800, BMP280, 25.475515, 1009.304138
2017-05-17 00:36:23 +0800, BMP280, 25.474512, 1009.302429
2017-05-17 00:36:53 +0800, BMP280, 25.476521, 1009.278687
2017-05-17 00:37:23 +0800, BMP280, 25.474512, 1009.242798
2017-05-17 00:37:53 +0800, BMP280, 25.480536, 1009.258301
2017-05-17 00:38:23 +0800, BMP280, 25.479530, 1009.251160
2017-05-17 00:38:53 +0800, BMP280, 25.477524, 1009.274963
2017-05-17 00:39:23 +0800, BMP280, 25.481539, 1009.297913
2017-05-17 00:39:53 +0800, BMP280, 25.476521, 1009.278687
